GCF_000517625.1	P-loop_NTPase	1
GCF_000517625.1	HisKA_4TM	1
GCF_000517625.1	No clan	1
GCF_000591055.1	GAF	4
GCF_000591055.1	HisKA_4TM	1
GCF_000591055.1	PAS_Fold	26
GCF_000591055.1	No clan	3
GCF_000591055.1	hole	15
GCF_000621965.1	hole	1
GCF_000685155.1	GAF	6
GCF_000685155.1	PAS_Fold	39
GCF_000685155.1	Pkinase	1
GCF_000685155.1	hole	10
GCF_000685155.1	Cache	4
GCF_000685155.1	P-loop_NTPase	3
GCF_000685155.1	No clan	7
GCF_000685395.1	DUF4242	1
GCF_000685395.1	PAS_Fold	1
GCF_000685395.1	hole	10
GCF_000685395.1	Cache	3
GCF_000685395.1	No clan	2
GCF_000685395.1	No clan, related to 4HB_MCP	1
GCF_000685635.1	GAF	5
GCF_000685635.1	HisKA_4TM	1
GCF_000685635.1	PAS_Fold	25
GCF_000685635.1	No clan	8
GCF_000685635.1	hole	7
GCF_000691505.1	GAF	2
GCF_000691505.1	HisKA_4TM	1
GCF_000691505.1	PAS_Fold	7
GCF_000691505.1	hole	1
GCF_000691865.1	GAF	4
GCF_000691865.1	PAS_Fold	25
GCF_000691865.1	hole	10
GCF_000698785.1	Cache	5
GCF_000698785.1	PAS_Fold	2
GCF_000698785.1	No clan	3
GCF_000698785.1	hole	4
GCF_000700025.1	GAF	3
GCF_000700025.1	HisKA_4TM	2
GCF_000700025.1	PAS_Fold	17
GCF_000700025.1	No clan	4
GCF_000700025.1	hole	10
GCF_000710605.1	GAF	4
GCF_000710605.1	PAS_Fold	21
GCF_000710605.1	hole	4
GCF_000710605.1	HATPase_c_3	1
GCF_000710605.1	HisKA_4TM	1
GCF_000710605.1	No clan	6
GCF_000710615.1	GAF	2
GCF_000710615.1	PAS_Fold	3
GCF_000710615.1	hole	1
GCF_000711215.1	PAS_Fold	2
GCF_000711215.1	hole	1
GCF_000723185.1	No clan	2
GCF_000723185.1	No clan, related to 4HB_MCP	1
GCF_000723185.1	hole	8
GCF_000723845.1	GAF	4
GCF_000723845.1	PAS_Fold	30
GCF_000723845.1	hole	10
GCF_000723845.1	HATPase_c_3	1
GCF_000723845.1	HisKA_4TM	1
GCF_000723845.1	No clan	7
GCF_000730285.1	Cache	9
GCF_000730285.1	PAS_Fold	2
GCF_000730285.1	No clan	1
GCF_000730285.1	hole	10
GCF_000731985.1	GAF	3
GCF_000731985.1	PAS_Fold	10
GCF_000731985.1	hole	2
GCF_000731985.1	HATPase_c_3	1
GCF_000731985.1	HisKA_4TM	1
GCF_000731985.1	No clan	1
GCF_000734035.1	GAF	1
GCF_000734035.1	PAS_Fold	20
GCF_000734035.1	No clan	1
GCF_000734035.1	Cache	1
GCF_000734035.1	hole	7
GCF_000739555.1	GAF	2
GCF_000739555.1	HisKA_4TM	1
GCF_000739555.1	PAS_Fold	11
GCF_000739555.1	No clan	3
GCF_000739555.1	hole	3
GCF_000739575.1	HisKA_4TM	1
GCF_000739575.1	GAF	2
GCF_000739575.1	PAS_Fold	17
GCF_000739575.1	No clan	5
GCF_000739575.1	hole	8
GCF_000739595.1	GAF	4
GCF_000739595.1	HisKA_4TM	1
GCF_000739595.1	PAS_Fold	25
GCF_000739595.1	No clan	6
GCF_000739595.1	hole	8
GCF_000744315.1	GAF	3
GCF_000744315.1	P-loop_NTPase	3
GCF_000744315.1	No clan, related to PAS, GAF and sCache	6
GCF_000744315.1	Cache	3
GCF_000744315.1	PAS_Fold	54
GCF_000744315.1	hole	14
GCF_000744315.1	No clan	3
GCF_000744455.1	GAF	3
GCF_000744455.1	No clan, related to PAS, GAF and sCache	1
GCF_000744455.1	hole	7
GCF_000744455.1	PAS_Fold	31
GCF_000744455.1	P-loop_NTPase	1
GCF_000744455.1	No clan	5
GCF_000745485.1	GAF	5
GCF_000745485.1	No clan, related to PAS, GAF and sCache	1
GCF_000745485.1	hole	18
GCF_000745485.1	PAS_Fold	59
GCF_000745485.1	No clan	2
GCF_000745485.1	Cache	2
GCF_000746075.1	GAF	5
GCF_000746075.1	No clan, related to PAS, GAF and sCache	1
GCF_000746075.1	hole	18
GCF_000746075.1	PAS_Fold	59
GCF_000746075.1	No clan	2
GCF_000746075.1	Cache	2
GCF_000746205.1	GAF	7
GCF_000746205.1	PAS_Fold	34
GCF_000746205.1	hole	15
GCF_000746205.1	HisKA_4TM	2
GCF_000746205.1	No clan	6
GCF_000746205.1	PP2C	1
GCF_000755225.1	GAF	5
GCF_000755225.1	PAS_Fold	28
GCF_000755225.1	hole	18
GCF_000755225.1	HATPase_c_3	1
GCF_000755225.1	HisKA_4TM	2
GCF_000755225.1	No clan	10
GCF_000762265.1	GAF	2
GCF_000762265.1	PAS_Fold	31
GCF_000762265.1	hole	11
GCF_000762265.1	No clan, related to PAS, GAF and sCache	1
GCF_000762265.1	P-loop_NTPase	1
GCF_000762265.1	No clan	1
GCF_000765475.1	GAF	5
GCF_000765475.1	Gx_transp	1
GCF_000765475.1	PAS_Fold	41
GCF_000765475.1	hole	11
GCF_000765475.1	Cache	8
GCF_000765475.1	P-loop_NTPase	2
GCF_000765475.1	No clan, related to PAS, GAF and sCache	1
GCF_000765475.1	No clan	1
GCF_000784335.1	HisKA_4TM	3
GCF_000784335.1	P-loop_NTPase	4
GCF_000784335.1	PAS_Fold	28
GCF_000784335.1	GAF	11
GCF_000784335.1	hole	7
GCF_000784355.1	GAF	3
GCF_000784355.1	PAS_Fold	40
GCF_000784355.1	hole	24
GCF_000784355.1	Cache	1
GCF_000784355.1	Peripla_BP	1
GCF_000784355.1	HTH	1
GCF_000784355.1	No clan	2
GCF_000784355.1	PBP	2
GCF_000802205.1	Cache	3
GCF_000802205.1	hole	17
GCF_000816105.1	No clan	2
GCF_000816105.1	hole	1
GCF_000827835.1	GAF	3
GCF_000827835.1	HisKA_4TM	2
GCF_000827835.1	PAS_Fold	18
GCF_000827835.1	No clan	8
GCF_000827835.1	hole	9
GCF_000828575.1	P-loop_NTPase	1
GCF_000828575.1	PAS_Fold	13
GCF_000828575.1	No clan	2
GCF_000828575.1	hole	8
GCF_000875775.1	HATPase_c_3	1
GCF_000875775.1	hole	2
GCF_000955905.1	APC	1
GCF_000955905.1	Cache	1
GCF_000955905.1	No clan	2
GCF_000955905.1	No clan, related to 4HB_MCP	1
GCF_000955905.1	hole	6
GCF_000956175.1	GAF	1
GCF_000956175.1	PAS_Fold	3
GCF_000956175.1	4HB_MCP	1
GCF_000956175.1	Cache	1
GCF_000956175.1	DUF3068	1
GCF_000956175.1	hole	11
GCF_000956175.1	No clan	4
GCF_000969885.1	GAF	3
GCF_000969885.1	P-loop_NTPase	4
GCF_000969885.1	No clan, related to PAS, GAF and sCache	3
GCF_000969885.1	Cache	3
GCF_000969885.1	PAS_Fold	26
GCF_000969885.1	hole	8
GCF_000969885.1	No clan	2
GCF_000969905.1	GAF	5
GCF_000969905.1	No clan, related to PAS, GAF and sCache	6
GCF_000969905.1	hole	11
GCF_000969905.1	PAS_Fold	37
GCF_000969905.1	P-loop_NTPase	6
GCF_000969905.1	No clan	2
GCF_000969905.1	Cache	3
GCF_000969925.1	GAF	5
GCF_000969925.1	No clan, related to PAS, GAF and sCache	3
GCF_000969925.1	hole	9
GCF_000969925.1	PAS_Fold	31
GCF_000969925.1	P-loop_NTPase	5
GCF_000969925.1	No clan	2
GCF_000969925.1	Cache	4
GCF_000969945.1	GAF	5
GCF_000969945.1	No clan, related to PAS, GAF and sCache	6
GCF_000969945.1	hole	10
GCF_000969945.1	PAS_Fold	36
GCF_000969945.1	P-loop_NTPase	6
GCF_000969945.1	No clan	2
GCF_000969945.1	Cache	3
GCF_000969965.1	hole	10
GCF_000969965.1	GAF	2
GCF_000969965.1	No clan, related to PAS, GAF and sCache	2
GCF_000969965.1	Cache	4
GCF_000969965.1	PAS_Fold	30
GCF_000969965.1	P-loop_NTPase	4
GCF_000969965.1	No clan	3
GCF_000969985.1	GAF	6
GCF_000969985.1	No clan, related to PAS, GAF and sCache	4
GCF_000969985.1	hole	12
GCF_000969985.1	PAS_Fold	43
GCF_000969985.1	P-loop_NTPase	5
GCF_000969985.1	No clan	2
GCF_000969985.1	Cache	3
GCF_000970005.1	GAF	3
GCF_000970005.1	No clan, related to PAS, GAF and sCache	2
GCF_000970005.1	PAS_Fold	31
GCF_000970005.1	hole	10
GCF_000970005.1	Cache	4
GCF_000970005.1	P-loop_NTPase	4
GCF_000970005.1	No clan	3
GCF_000970025.1	GAF	1
GCF_000970025.1	No clan, related to PAS, GAF and sCache	6
GCF_000970025.1	hole	7
GCF_000970025.1	PAS_Fold	28
GCF_000970025.1	P-loop_NTPase	3
GCF_000970025.1	No clan	2
GCF_000970025.1	Cache	2
GCF_000970045.1	GAF	6
GCF_000970045.1	P-loop_NTPase	4
GCF_000970045.1	No clan, related to PAS, GAF and sCache	3
GCF_000970045.1	Cache	5
GCF_000970045.1	PAS_Fold	37
GCF_000970045.1	hole	13
GCF_000970045.1	No clan	3
GCF_000970065.1	GAF	1
GCF_000970065.1	No clan, related to PAS, GAF and sCache	6
GCF_000970065.1	hole	8
GCF_000970065.1	PAS_Fold	30
GCF_000970065.1	P-loop_NTPase	4
GCF_000970065.1	No clan	2
GCF_000970065.1	Cache	2
GCF_000970085.1	GAF	9
GCF_000970085.1	No clan, related to PAS, GAF and sCache	4
GCF_000970085.1	hole	21
GCF_000970085.1	PAS_Fold	78
GCF_000970085.1	P-loop_NTPase	13
GCF_000970085.1	No clan	2
GCF_000970085.1	Cache	6
GCF_000970125.1	GAF	10
GCF_000970125.1	No clan, related to PAS, GAF and sCache	4
GCF_000970125.1	hole	20
GCF_000970125.1	PAS_Fold	79
GCF_000970125.1	P-loop_NTPase	14
GCF_000970125.1	No clan	2
GCF_000970125.1	Cache	5
GCF_000970145.1	GAF	7
GCF_000970145.1	No clan, related to PAS, GAF and sCache	3
GCF_000970145.1	PAS_Fold	68
GCF_000970145.1	hole	18
GCF_000970145.1	Cache	6
GCF_000970145.1	P-loop_NTPase	11
GCF_000970145.1	No clan	2
GCF_000970165.1	GAF	5
GCF_000970165.1	No clan, related to PAS, GAF and sCache	4
GCF_000970165.1	hole	15
GCF_000970165.1	PAS_Fold	54
GCF_000970165.1	P-loop_NTPase	2
GCF_000970165.1	No clan	3
GCF_000970165.1	Cache	5
GCF_000970185.1	GAF	4
GCF_000970185.1	No clan, related to PAS, GAF and sCache	5
GCF_000970185.1	hole	12
GCF_000970185.1	PAS_Fold	50
GCF_000970185.1	P-loop_NTPase	4
GCF_000970185.1	No clan	3
GCF_000970185.1	Cache	5
GCF_000970205.1	GAF	4
GCF_000970205.1	No clan, related to PAS, GAF and sCache	5
GCF_000970205.1	hole	15
GCF_000970205.1	PAS_Fold	57
GCF_000970205.1	P-loop_NTPase	4
GCF_000970205.1	No clan	3
GCF_000970205.1	Cache	5
GCF_000970225.1	GAF	4
GCF_000970225.1	No clan, related to PAS, GAF and sCache	5
GCF_000970225.1	PAS_Fold	48
GCF_000970225.1	hole	13
GCF_000970225.1	Cache	4
GCF_000970225.1	P-loop_NTPase	3
GCF_000970225.1	No clan	3
GCF_000970245.1	GAF	5
GCF_000970245.1	No clan, related to PAS, GAF and sCache	4
GCF_000970245.1	PAS_Fold	59
GCF_000970245.1	hole	12
GCF_000970245.1	Cache	5
GCF_000970245.1	P-loop_NTPase	4
GCF_000970245.1	No clan	3
GCF_000970265.1	GAF	3
GCF_000970265.1	No clan, related to PAS, GAF and sCache	1
GCF_000970265.1	PAS_Fold	28
GCF_000970265.1	hole	9
GCF_000970265.1	Cache	6
GCF_000970265.1	P-loop_NTPase	4
GCF_000970265.1	No clan	1
GCF_000970285.1	GAF	8
GCF_000970285.1	No clan, related to PAS, GAF and sCache	5
GCF_000970285.1	hole	20
GCF_000970285.1	PAS_Fold	99
GCF_000970285.1	P-loop_NTPase	13
GCF_000970285.1	No clan	7
GCF_000970285.1	Cache	8
GCF_000970305.1	GAF	4
GCF_000970305.1	No clan, related to PAS, GAF and sCache	3
GCF_000970305.1	hole	12
GCF_000970305.1	PAS_Fold	46
GCF_000970305.1	HATPase_c_3	1
GCF_000970305.1	P-loop_NTPase	5
GCF_000970305.1	No clan	4
GCF_000970305.1	Cache	3
GCF_000970325.1	GAF	6
GCF_000970325.1	PAS_Fold	35
GCF_000970325.1	hole	10
GCF_000970325.1	Cache	6
GCF_000970325.1	P-loop_NTPase	1
GCF_000970325.1	No clan	1
GCF_000978935.1	GAF	5
GCF_000978935.1	No clan, related to PAS, GAF and sCache	4
GCF_000978935.1	PAS_Fold	59
GCF_000978935.1	hole	12
GCF_000978935.1	Cache	5
GCF_000978935.1	HATPase_c_3	1
GCF_000978935.1	P-loop_NTPase	4
GCF_000978935.1	No clan	3
GCF_000978945.1	GAF	5
GCF_000978945.1	No clan, related to PAS, GAF and sCache	4
GCF_000978945.1	hole	12
GCF_000978945.1	PAS_Fold	59
GCF_000978945.1	HATPase_c_3	1
GCF_000978945.1	P-loop_NTPase	4
GCF_000978945.1	No clan	3
GCF_000978945.1	Cache	5
GCF_000978955.1	GAF	5
GCF_000978955.1	P-loop_NTPase	4
GCF_000978955.1	PAS_Fold	59
GCF_000978955.1	hole	12
GCF_000978955.1	Cache	5
GCF_000978955.1	HATPase_c_3	1
GCF_000978955.1	No clan, related to PAS, GAF and sCache	4
GCF_000978955.1	No clan	3
GCF_000978965.1	GAF	4
GCF_000978965.1	No clan, related to PAS, GAF and sCache	4
GCF_000978965.1	hole	13
GCF_000978965.1	PAS_Fold	51
GCF_000978965.1	P-loop_NTPase	3
GCF_000978965.1	No clan	3
GCF_000978965.1	Cache	5
GCF_000979015.1	GAF	5
GCF_000979015.1	No clan, related to PAS, GAF and sCache	4
GCF_000979015.1	hole	14
GCF_000979015.1	PAS_Fold	53
GCF_000979015.1	P-loop_NTPase	2
GCF_000979015.1	No clan	3
GCF_000979015.1	Cache	5
GCF_000979025.1	GAF	4
GCF_000979025.1	No clan, related to PAS, GAF and sCache	4
GCF_000979025.1	hole	11
GCF_000979025.1	PAS_Fold	56
GCF_000979025.1	P-loop_NTPase	2
GCF_000979025.1	No clan	3
GCF_000979025.1	Cache	4
GCF_000979035.1	GAF	4
GCF_000979035.1	No clan, related to PAS, GAF and sCache	4
GCF_000979035.1	PAS_Fold	51
GCF_000979035.1	hole	13
GCF_000979035.1	Cache	5
GCF_000979035.1	P-loop_NTPase	3
GCF_000979035.1	No clan	3
GCF_000979045.1	GAF	4
GCF_000979045.1	No clan, related to PAS, GAF and sCache	4
GCF_000979045.1	PAS_Fold	51
GCF_000979045.1	hole	13
GCF_000979045.1	Cache	5
GCF_000979045.1	P-loop_NTPase	3
GCF_000979045.1	No clan	3
GCF_000979095.1	GAF	4
GCF_000979095.1	P-loop_NTPase	2
GCF_000979095.1	No clan, related to PAS, GAF and sCache	4
GCF_000979095.1	Cache	4
GCF_000979095.1	PAS_Fold	56
GCF_000979095.1	hole	11
GCF_000979095.1	No clan	3
GCF_000979105.1	GAF	5
GCF_000979105.1	No clan, related to PAS, GAF and sCache	4
GCF_000979105.1	PAS_Fold	58
GCF_000979105.1	hole	15
GCF_000979105.1	Cache	5
GCF_000979105.1	P-loop_NTPase	3
GCF_000979105.1	No clan	3
GCF_000979115.1	GAF	4
GCF_000979115.1	No clan, related to PAS, GAF and sCache	4
GCF_000979115.1	hole	12
GCF_000979115.1	PAS_Fold	56
GCF_000979115.1	P-loop_NTPase	4
GCF_000979115.1	No clan	3
GCF_000979115.1	Cache	5
GCF_000979125.1	GAF	5
GCF_000979125.1	No clan, related to PAS, GAF and sCache	4
GCF_000979125.1	PAS_Fold	59
GCF_000979125.1	hole	12
GCF_000979125.1	Cache	5
GCF_000979125.1	HATPase_c_3	1
GCF_000979125.1	P-loop_NTPase	4
GCF_000979125.1	No clan	3
GCF_000979175.1	GAF	3
GCF_000979175.1	No clan, related to PAS, GAF and sCache	3
GCF_000979175.1	PAS_Fold	48
GCF_000979175.1	hole	10
GCF_000979175.1	Cache	4
GCF_000979175.1	P-loop_NTPase	4
GCF_000979175.1	No clan	3
GCF_000979185.1	GAF	3
GCF_000979185.1	PAS_Fold	52
GCF_000979185.1	hole	10
GCF_000979185.1	No clan, related to PAS, GAF and sCache	4
GCF_000979185.1	P-loop_NTPase	4
GCF_000979185.1	No clan	3
GCF_000979185.1	Cache	4
GCF_000979195.1	GAF	3
GCF_000979195.1	No clan, related to PAS, GAF and sCache	3
GCF_000979195.1	PAS_Fold	48
GCF_000979195.1	hole	10
GCF_000979195.1	Cache	4
GCF_000979195.1	P-loop_NTPase	4
GCF_000979195.1	No clan	3
GCF_000979205.1	GAF	3
GCF_000979205.1	No clan, related to PAS, GAF and sCache	3
GCF_000979205.1	PAS_Fold	48
GCF_000979205.1	hole	10
GCF_000979205.1	Cache	4
GCF_000979205.1	P-loop_NTPase	4
GCF_000979205.1	No clan	3
GCF_000979255.1	GAF	3
GCF_000979255.1	No clan, related to PAS, GAF and sCache	3
GCF_000979255.1	PAS_Fold	48
GCF_000979255.1	hole	10
GCF_000979255.1	Cache	4
GCF_000979255.1	P-loop_NTPase	4
GCF_000979255.1	No clan	3
GCF_000979265.1	GAF	3
GCF_000979265.1	No clan, related to PAS, GAF and sCache	3
GCF_000979265.1	hole	10
GCF_000979265.1	PAS_Fold	41
GCF_000979265.1	P-loop_NTPase	3
GCF_000979265.1	No clan	3
GCF_000979265.1	Cache	5
GCF_000979275.1	GAF	3
GCF_000979275.1	No clan, related to PAS, GAF and sCache	3
GCF_000979275.1	PAS_Fold	48
GCF_000979275.1	hole	10
GCF_000979275.1	Cache	4
GCF_000979275.1	P-loop_NTPase	4
GCF_000979275.1	No clan	3
GCF_000979295.1	GAF	4
GCF_000979295.1	No clan, related to PAS, GAF and sCache	1
GCF_000979295.1	PAS_Fold	37
GCF_000979295.1	hole	13
GCF_000979295.1	Cache	6
GCF_000979295.1	P-loop_NTPase	4
GCF_000979295.1	No clan	3
GCF_000979335.1	GAF	3
GCF_000979335.1	No clan, related to PAS, GAF and sCache	3
GCF_000979335.1	PAS_Fold	48
GCF_000979335.1	hole	10
GCF_000979335.1	Cache	4
GCF_000979335.1	P-loop_NTPase	4
GCF_000979335.1	No clan	3
GCF_000979345.1	PAS_Fold	41
GCF_000979345.1	GAF	3
GCF_000979345.1	No clan, related to PAS, GAF and sCache	3
GCF_000979345.1	hole	10
GCF_000979345.1	Cache	5
GCF_000979345.1	P-loop_NTPase	3
GCF_000979345.1	No clan	3
GCF_000979375.1	GAF	4
GCF_000979375.1	No clan, related to PAS, GAF and sCache	3
GCF_000979375.1	PAS_Fold	48
GCF_000979375.1	hole	10
GCF_000979375.1	Cache	4
GCF_000979375.1	P-loop_NTPase	3
GCF_000979375.1	No clan	3
GCF_000979385.1	GAF	4
GCF_000979385.1	No clan, related to PAS, GAF and sCache	2
GCF_000979385.1	hole	13
GCF_000979385.1	PAS_Fold	33
GCF_000979385.1	P-loop_NTPase	4
GCF_000979385.1	No clan	4
GCF_000979385.1	Cache	6
GCF_000979415.1	hole	13
GCF_000979415.1	GAF	3
GCF_000979415.1	No clan, related to PAS, GAF and sCache	1
GCF_000979415.1	Cache	5
GCF_000979415.1	PAS_Fold	36
GCF_000979415.1	P-loop_NTPase	5
GCF_000979415.1	No clan	3
GCF_000979425.1	hole	15
GCF_000979425.1	GAF	4
GCF_000979425.1	No clan, related to PAS, GAF and sCache	2
GCF_000979425.1	Cache	6
GCF_000979425.1	PAS_Fold	37
GCF_000979425.1	P-loop_NTPase	6
GCF_000979425.1	No clan	3
GCF_000979455.1	GAF	3
GCF_000979455.1	No clan, related to PAS, GAF and sCache	2
GCF_000979455.1	hole	16
GCF_000979455.1	PAS_Fold	38
GCF_000979455.1	P-loop_NTPase	6
GCF_000979455.1	No clan	3
GCF_000979455.1	Cache	6
GCF_000979475.1	GAF	4
GCF_000979475.1	No clan, related to PAS, GAF and sCache	2
GCF_000979475.1	PAS_Fold	37
GCF_000979475.1	hole	15
GCF_000979475.1	Cache	6
GCF_000979475.1	P-loop_NTPase	6
GCF_000979475.1	No clan	3
GCF_000979495.1	GAF	4
GCF_000979495.1	P-loop_NTPase	2
GCF_000979495.1	PAS_Fold	50
GCF_000979495.1	hole	11
GCF_000979495.1	Cache	4
GCF_000979495.1	No clan, related to PAS, GAF and sCache	4
GCF_000979495.1	No clan	3
GCF_000979505.1	GAF	5
GCF_000979505.1	PAS_Fold	56
GCF_000979505.1	hole	13
GCF_000979505.1	No clan, related to PAS, GAF and sCache	4
GCF_000979505.1	P-loop_NTPase	3
GCF_000979505.1	No clan	3
GCF_000979505.1	Cache	5
GCF_000979515.1	GAF	5
GCF_000979515.1	P-loop_NTPase	4
GCF_000979515.1	PAS_Fold	59
GCF_000979515.1	hole	12
GCF_000979515.1	Cache	5
GCF_000979515.1	HATPase_c_3	1
GCF_000979515.1	No clan, related to PAS, GAF and sCache	4
GCF_000979515.1	No clan	3
GCF_000979555.1	GAF	5
GCF_000979555.1	P-loop_NTPase	4
GCF_000979555.1	PAS_Fold	59
GCF_000979555.1	hole	12
GCF_000979555.1	Cache	5
GCF_000979555.1	HATPase_c_3	1
GCF_000979555.1	No clan, related to PAS, GAF and sCache	4
GCF_000979555.1	No clan	3
GCF_000979575.1	GAF	5
GCF_000979575.1	No clan, related to PAS, GAF and sCache	4
GCF_000979575.1	PAS_Fold	59
GCF_000979575.1	hole	12
GCF_000979575.1	Cache	5
GCF_000979575.1	HATPase_c_3	1
GCF_000979575.1	P-loop_NTPase	4
GCF_000979575.1	No clan	3
GCF_000979585.1	GAF	5
GCF_000979585.1	P-loop_NTPase	4
GCF_000979585.1	PAS_Fold	59
GCF_000979585.1	hole	12
GCF_000979585.1	Cache	5
GCF_000979585.1	HATPase_c_3	1
GCF_000979585.1	No clan, related to PAS, GAF and sCache	4
GCF_000979585.1	No clan	3
GCF_000979595.1	GAF	4
GCF_000979595.1	No clan, related to PAS, GAF and sCache	4
GCF_000979595.1	PAS_Fold	51
GCF_000979595.1	hole	13
GCF_000979595.1	Cache	5
GCF_000979595.1	P-loop_NTPase	3
GCF_000979595.1	No clan	3
GCF_000979635.1	GAF	4
GCF_000979635.1	No clan, related to PAS, GAF and sCache	4
GCF_000979635.1	PAS_Fold	51
GCF_000979635.1	hole	13
GCF_000979635.1	Cache	5
GCF_000979635.1	P-loop_NTPase	3
GCF_000979635.1	No clan	3
GCF_000979655.1	GAF	3
GCF_000979655.1	PAS_Fold	49
GCF_000979655.1	hole	12
GCF_000979655.1	No clan, related to PAS, GAF and sCache	2
GCF_000979655.1	P-loop_NTPase	4
GCF_000979655.1	No clan	3
GCF_000979655.1	Cache	5
GCF_000979665.1	GAF	4
GCF_000979665.1	No clan, related to PAS, GAF and sCache	4
GCF_000979665.1	PAS_Fold	56
GCF_000979665.1	hole	12
GCF_000979665.1	Cache	5
GCF_000979665.1	P-loop_NTPase	4
GCF_000979665.1	No clan	3
GCF_000979675.1	GAF	5
GCF_000979675.1	No clan, related to PAS, GAF and sCache	4
GCF_000979675.1	PAS_Fold	59
GCF_000979675.1	hole	13
GCF_000979675.1	Cache	5
GCF_000979675.1	HATPase_c_3	1
GCF_000979675.1	P-loop_NTPase	4
GCF_000979675.1	No clan	3
GCF_000979685.1	GAF	4
GCF_000979685.1	No clan, related to PAS, GAF and sCache	3
GCF_000979685.1	hole	12
GCF_000979685.1	PAS_Fold	52
GCF_000979685.1	P-loop_NTPase	4
GCF_000979685.1	No clan	3
GCF_000979685.1	Cache	4
GCF_000979735.1	GAF	5
GCF_000979735.1	PAS_Fold	59
GCF_000979735.1	hole	13
GCF_000979735.1	No clan, related to PAS, GAF and sCache	4
GCF_000979735.1	HATPase_c_3	1
GCF_000979735.1	P-loop_NTPase	4
GCF_000979735.1	No clan	3
GCF_000979735.1	Cache	5
GCF_000979745.1	GAF	4
GCF_000979745.1	P-loop_NTPase	2
GCF_000979745.1	No clan, related to PAS, GAF and sCache	3
GCF_000979745.1	Cache	4
GCF_000979745.1	PAS_Fold	53
GCF_000979745.1	hole	11
GCF_000979745.1	No clan	3
GCF_000979755.1	GAF	5
GCF_000979755.1	No clan, related to PAS, GAF and sCache	3
GCF_000979755.1	hole	13
GCF_000979755.1	PAS_Fold	56
GCF_000979755.1	P-loop_NTPase	4
GCF_000979755.1	No clan	3
GCF_000979755.1	Cache	4
GCF_000979765.1	GAF	4
GCF_000979765.1	No clan, related to PAS, GAF and sCache	4
GCF_000979765.1	PAS_Fold	51
GCF_000979765.1	hole	13
GCF_000979765.1	Cache	5
GCF_000979765.1	P-loop_NTPase	3
GCF_000979765.1	No clan	3
GCF_000979815.1	GAF	5
GCF_000979815.1	No clan, related to PAS, GAF and sCache	4
GCF_000979815.1	PAS_Fold	59
GCF_000979815.1	hole	13
GCF_000979815.1	Cache	5
GCF_000979815.1	HATPase_c_3	1
GCF_000979815.1	P-loop_NTPase	4
GCF_000979815.1	No clan	3
GCF_000979825.1	PAS_Fold	59
GCF_000979825.1	GAF	5
GCF_000979825.1	No clan, related to PAS, GAF and sCache	4
GCF_000979825.1	hole	13
GCF_000979825.1	Cache	5
GCF_000979825.1	HATPase_c_3	1
GCF_000979825.1	P-loop_NTPase	4
GCF_000979825.1	No clan	3
GCF_000979845.1	PAS_Fold	58
GCF_000979845.1	GAF	5
GCF_000979845.1	No clan, related to PAS, GAF and sCache	4
GCF_000979845.1	hole	15
GCF_000979845.1	Cache	5
GCF_000979845.1	P-loop_NTPase	3
GCF_000979845.1	No clan	3
GCF_000979855.1	GAF	5
GCF_000979855.1	No clan, related to PAS, GAF and sCache	4
GCF_000979855.1	PAS_Fold	58
GCF_000979855.1	hole	15
GCF_000979855.1	Cache	5
GCF_000979855.1	P-loop_NTPase	3
GCF_000979855.1	No clan	3
GCF_000979895.1	GAF	4
GCF_000979895.1	PAS_Fold	53
GCF_000979895.1	hole	11
GCF_000979895.1	No clan, related to PAS, GAF and sCache	4
GCF_000979895.1	HATPase_c_3	1
GCF_000979895.1	P-loop_NTPase	3
GCF_000979895.1	No clan	3
GCF_000979895.1	Cache	3
GCF_000979915.1	GAF	3
GCF_000979915.1	No clan, related to PAS, GAF and sCache	3
GCF_000979915.1	PAS_Fold	48
GCF_000979915.1	hole	10
GCF_000979915.1	Cache	4
GCF_000979915.1	P-loop_NTPase	4
GCF_000979915.1	No clan	3
GCF_000979925.1	PAS_Fold	48
GCF_000979925.1	GAF	3
GCF_000979925.1	No clan, related to PAS, GAF and sCache	3
GCF_000979925.1	hole	10
GCF_000979925.1	Cache	4
GCF_000979925.1	P-loop_NTPase	4
GCF_000979925.1	No clan	3
GCF_000979935.1	GAF	3
GCF_000979935.1	No clan, related to PAS, GAF and sCache	4
GCF_000979935.1	hole	10
GCF_000979935.1	PAS_Fold	52
GCF_000979935.1	P-loop_NTPase	4
GCF_000979935.1	No clan	3
GCF_000979935.1	Cache	4
GCF_000979975.1	GAF	5
GCF_000979975.1	No clan, related to PAS, GAF and sCache	2
GCF_000979975.1	PAS_Fold	42
GCF_000979975.1	hole	14
GCF_000979975.1	Cache	6
GCF_000979975.1	P-loop_NTPase	6
GCF_000979975.1	No clan	3
GCF_000979995.1	GAF	5
GCF_000979995.1	P-loop_NTPase	2
GCF_000979995.1	No clan, related to PAS, GAF and sCache	4
GCF_000979995.1	Cache	5
GCF_000979995.1	PAS_Fold	54
GCF_000979995.1	hole	15
GCF_000979995.1	No clan	3
GCF_000980005.1	GAF	3
GCF_000980005.1	No clan, related to PAS, GAF and sCache	3
GCF_000980005.1	hole	10
GCF_000980005.1	PAS_Fold	48
GCF_000980005.1	P-loop_NTPase	4
GCF_000980005.1	No clan	3
GCF_000980005.1	Cache	4
GCF_000980025.1	GAF	4
