GCA_000091165.1	GCA_000091165	2752854	2716	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	Methylomirabilaceae	Methylomirabilis	Methylomirabilis oxyfera	Bacteria	candidate division NC10				Candidatus Methylomirabilis	Candidatus Methylomirabilis oxyfera
GCF_000224005.2	GCF_000224005	3779112	3264	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
GCF_000224065.1	GCF_000224065	5524189	4765	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Imhoffiella	Imhoffiella drewsii	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus drewsii
GCF_000224085.1	GCF_000224085	3842422	3478	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	Muricauda ruestringensis	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Muricauda ruestringensis
GCF_000224105.1	GCF_000224105	832603	701	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma putrefaciens	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma putrefaciens
GCF_000224335.1	GCF_000224335	3279329	3046	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algorimicrobium	Algorimicrobium argentinense	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bizionia	Bizionia argentinensis
GCF_000224415.1	GCF_000224415	3466927	3082	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Citricoccus	Citricoccus sp000224415	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Citricoccus	
GCF_000224515.1	GCF_000224515	5702338	5715	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus sp000224515	Bacteria	Firmicutes	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfosporosinus	
GCF_000224785.1	GCF_000224785	3775822	3775	Bacteria	Bacillota	Bacilli	Bacillales_D	Amphibacillaceae	Lentibacillus	Lentibacillus jeotgali	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lentibacillus	Lentibacillus jeotgali
GCF_000225345.1	GCF_000225345	3592125	3253	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia hominis
GCF_000225445.1	GCF_000225445	653223	594	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buchnera	Buchnera aphidicola_A	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
GCF_000225465.1	GCF_000225465	627953	555	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buchnera	Buchnera aphidicola_B	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
GCF_000225505.1	GCF_000225505	5071550	4645	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia alkanivorans	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia alkanivorans
GCF_000225525.1	GCF_000225525	8221694	7645	Bacteria	Actinomycetota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces zinciresistens	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces zinciresistens
GCF_000225705.1	GCF_000225705	2492085	2192	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei
GCF_000225825.1	GCF_000225825	3191479	2860	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium squillarum	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium squillarum
GCF_000226215.1	GCF_000226215	3352817	3177	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Dietzia	Dietzia alimentaria	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Dietziaceae	Dietzia	Dietzia alimentaria
GCF_000226255.1	GCF_000226255	4150685	3466	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Cupidesulfovibrio	Cupidesulfovibrio sp000226255	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
GCF_000226295.1	GCF_000226295	3695372	3051	Bacteria	Acidobacteriota	Blastocatellia	Chloracidobacteriales	Chloracidobacteriaceae	Chloracidobacterium	Chloracidobacterium thermophilum	Bacteria	Acidobacteria	Blastocatellia			Chloracidobacterium	Chloracidobacterium thermophilum
GCF_000226315.1	GCF_000226315	2481983	2346	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrio	Micavibrio aeruginosavorus_B	Bacteria	Proteobacteria	Alphaproteobacteria			Micavibrio	Micavibrio aeruginosavorus
GCF_000226565.1	GCF_000226565	4134229	3497	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Alteromonadaceae	Glaciecola	Glaciecola nitratireducens	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola nitratireducens
GCF_000226875.1	GCF_000226875	2354550	2176	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Eikenella	Eikenella shayeganii	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria shayeganii
GCF_000226955.1	GCF_000226955	4124388	3866	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas elodea	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas elodea
GCF_000226975.2	GCF_000226975	4381543	4253	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halobiforma	Halobiforma lacisalsi	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halobiforma	Halobiforma lacisalsi
GCF_000227295.1	GCF_000227295	2553960	2305	Bacteria	Actinomycetota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum
GCF_000227315.1	GCF_000227315	2237864	2186	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus indolicus	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus indolicus
GCF_000227465.1	GCF_000227465	4207222	4149	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
GCF_000227585.1	GCF_000227585	1726950	2016	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Glomeribacter	Glomeribacter gigasporarum_B	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Candidatus Glomeribacter	Candidatus Glomeribacter gigasporarum
GCF_000227665.2	GCF_000227665	2158359	2054	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	Thiomicrospira aerophila	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrospira	Thiomicrospira aerophila
GCF_000227685.2	GCF_000227685	3756729	3457	Bacteria	Pseudomonadota	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalivibrionaceae	Thioalkalivibrio_B	Thioalkalivibrio_B paradoxus	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio paradoxus
GCF_000227725.2	GCF_000227725	3196878	2886	Bacteria	Pseudomonadota	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Thiorhodospira	Thiorhodospira sibirica	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiorhodospira	Thiorhodospira sibirica
GCF_000227745.2	GCF_000227745	5017071	4583	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Chromatium	Chromatium violascens	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
GCF_000227765.1	GCF_000227765	2467075	2295	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria wadsworthii	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria wadsworthii
GCF_000228725.2	GCF_000228725	5342862	4917	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodovibrio	Thiorhodovibrio sp000228725	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodovibrio	
GCF_000230555.1	GCF_000230555	3948887	3854	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Devosiaceae	Pelagibacterium	Pelagibacterium halotolerans	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Pelagibacterium halotolerans
GCF_000230675.1	GCF_000230675	2694843	2998	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	Synechococcus_C	Synechococcus_C sp000230675	Bacteria	Cyanobacteria		Synechococcales	Synechococcaceae	Synechococcus	
GCF_000230695.2	GCF_000230695	4225490	3845	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter denitrificans	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter denitrificans
GCF_000230715.2	GCF_000230715	3788356	3762	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronobacterium	Natronobacterium gregoryi	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronobacterium	Natronobacterium gregoryi
GCF_000230735.2	GCF_000230735	4354100	4353	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrinema	Natrinema pellirubrum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema	Natrinema pellirubrum
GCF_000230835.1	GCF_000230835	6477357	5922	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp000230835	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
GCF_000230895.2	GCF_000230895	6415739	6277	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium rhodesiae_A	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rhodesiae
GCF_000230935.1	GCF_000230935	7281599	7033	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium rhodesiae_B	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rhodesiae
GCF_000230955.2	GCF_000230955	3162560	3301	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium sp000230955	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	
GCF_000230975.2	GCF_000230975	3808687	3696	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B denitrificans_A	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium denitrificans
GCF_000230995.2	GCF_000230995	6200534	5935	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	Mesorhizobium australicum	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium australicum
GCF_000231015.2	GCF_000231015	1384116	1478	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Desulfurococcaceae	Desulfurococcus	Desulfurococcus amylolyticus	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcus	Desulfurococcus amylolyticus
GCF_000231035.2	GCF_000231035	4669397	4701	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora paurometabolica	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora iraqiensis
GCF_000231055.2	GCF_000231055	4763852	4424	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora azurea	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora azurea
GCF_000231385.2	GCF_000231385	4873567	4485	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus meridiei	Bacteria	Firmicutes	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus meridiei
GCF_000231405.2	GCF_000231405	3176073	3037	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfitobacterium_A	Desulfitobacterium_A metallireducens	Bacteria	Firmicutes	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfitobacterium	Desulfitobacterium metallireducens
GCF_000231445.1	GCF_000231445	2454778	2250	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter intestini	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Commensalibacter	Commensalibacter intestini
GCF_000233435.1	GCF_000233435	590336	557	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	Blattabacterium sp000233435	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	
GCF_000233455.1	GCF_000233455	6647380	6061	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster citroniae	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster citroniae
GCF_000233695.2	GCF_000233695	3974658	3673	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	Desulfobacter postgatei	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	Desulfobacter postgatei
GCF_000233715.2	GCF_000233715	4855529	4611	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfallaceae	Sporotomaculum	Sporotomaculum gibsoniae	Bacteria	Firmicutes	Clostridia	Eubacteriales	Desulfallaceae	Desulfoscipio	Desulfoscipio gibsoniae
GCF_000233775.1	GCF_000233775	1999646	1941	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae	Thermovirga	Thermovirga lienii	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermovirga	Thermovirga lienii
GCF_000233955.1	GCF_000233955	4233768	3503	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	Paraprevotella clara	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella clara
GCF_000234095.1	GCF_000234095	2413634	2200	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda	Centipeda infelix	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas infelix
GCF_000234355.1	GCF_000234355	2887061	2713	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter_C	Gluconobacter_C morbifer	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter morbifer
GCF_000234805.1	GCF_000234805	2467972	2804	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum ferrireducens	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum ferrireducens
GCF_000235405.2	GCF_000235405	2166381	2011	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium pennivorans	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium pennivorans
GCF_000235425.2	GCF_000235425	9978592	8230	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Frankiaceae	Frankia	Frankia saprophytica	Bacteria	Actinobacteria	Actinomycetia	Frankiales	Frankiaceae	Frankia	Frankia saprophytica
GCF_000235445.1	GCF_000235445	2687075	2354	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Johnsonella	Johnsonella ignava	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Johnsonella	Johnsonella ignava
GCF_000235465.1	GCF_000235465	2093299	2224	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp000235465	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
GCF_000235485.1	GCF_000235485	1848904	1804	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp000235485	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
GCF_000235505.1	GCF_000235505	5697783	5109	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella_A	Hungatella_A hathewayi_A	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Hungatella	Hungatella hathewayi
GCF_000235565.1	GCF_000235565	2571034	2481	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix_A	Methanothrix_A harundinacea_E	Archaea	Euryarchaeota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix harundinacea
GCF_000235585.1	GCF_000235585	6083395	5446	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus terrae_B	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus terrae
GCF_000235605.1	GCF_000235605	5863081	5428	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus orientis	Bacteria	Firmicutes	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus orientis
GCF_000235625.1	GCF_000235625	4549590	4220	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	Marinobacter manganoxydans	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter manganoxydans
GCF_000235725.1	GCF_000235725	4351324	4115	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Halomonas sp000235725	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
GCF_000235745.1	GCF_000235745	4233213	3965	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas stutzeri_H	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas stutzeri
GCF_000235885.1	GCF_000235885	3097322	2688	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella stercorea	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea
GCF_000236035.1	GCF_000236035	4208238	3819	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Halomonas boliviensis	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas boliviensis
GCF_000236165.1	GCF_000236165	3909670	3461	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella dumoffii	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Fluoribacter	Fluoribacter dumoffii
GCF_000236405.1	GCF_000236405	609561	560	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	Blattabacterium punctulatus	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	
GCF_000236565.1	GCF_000236565	6968952	7065	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudaminobacter	Pseudaminobacter alhagi	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium alhagi
GCF_000236585.1	GCF_000236585	2263488	2266	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus	Thermus sp000236585	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	
GCF_000236685.1	GCF_000236685	3590853	3211	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta pleomorpha	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta pleomorpha
GCF_000236705.1	GCF_000236705	4000057	3512	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Schleiferiaceae	Owenweeksia	Owenweeksia hongkongensis	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Owenweeksia	Owenweeksia hongkongensis
GCF_000236785.1	GCF_000236785	6156664	5684	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Achromobacter	Achromobacter arsenitoxydans	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter arsenitoxydans
GCF_000236805.1	GCF_000236805	5771987	5120	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus peoriae	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus peoriae
GCF_000236865.1	GCF_000236865	2398022	1949	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	Senegalimassilia anaerobia	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia anaerobia
GCF_000236925.1	GCF_000236925	2787638	2555	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus argenteus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus argenteus
GCF_000237085.1	GCF_000237085	4897678	4217	Bacteria	Bacillota_A	Clostridia	Acetivibrionales	Acetivibrionaceae	Acetivibrio	Acetivibrio clariflavus	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio clariflavus
GCF_000237205.1	GCF_000237205	2628375	2356	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania	Simkania negevensis	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Simkaniaceae	Simkania	Simkania negevensis
GCF_000237325.1	GCF_000237325	6231122	5615	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa_C	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
GCF_000237805.1	GCF_000237805	1675934	1533	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Jonquetella	Jonquetella anthropi	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	Jonquetella anthropi
GCF_000237825.1	GCF_000237825	1880838	1808	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio velox	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio velox
GCF_000237865.1	GCF_000237865	3260476	3095	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloquadratum	Haloquadratum walsbyi	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloquadratum	Haloquadratum walsbyi
GCF_000237995.1	GCF_000237995	1978793	1897	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus claussenii	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus claussenii
GCF_000238055.2	GCF_000238055	2470863	2128	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium parvum	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	Oribacterium parvum
GCF_000238075.1	GCF_000238075	2520584	2213	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium asaccharolyticum	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	Oribacterium asaccharolyticum
GCF_000238115.1	GCF_000238115	2543633	2275	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Filifactoraceae	Peptoanaerobacter	Peptoanaerobacter stomatis	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoanaerobacter	Peptoanaerobacter stomatis
GCF_000238255.3	GCF_000238255	4752413	4228	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas spongiae	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas spongiae
